epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,2306.56,1.86683,2.08832,0.01603,0.23292,0.1876,0.13489,0.06021,2.1295,2.52434,0.02554,0.000529712,0.000529712,0.000529712
79,2335.46,1.87992,2.07736,0.01517,0.19042,0.17597,0.13387,0.0564,2.12396,2.49253,0.02552,0.000528475,0.000528475,0.000528475
80,2364.37,1.8536,2.07696,0.01572,0.20441,0.15983,0.12997,0.05712,2.10478,2.48545,0.02509,0.000527238,0.000527238,0.000527238
81,2392.75,1.84519,2.05906,0.01538,0.21706,0.17796,0.13006,0.05753,2.12653,2.55891,0.02546,0.000526,0.000526,0.000526
82,2422.21,1.86379,2.09648,0.01563,0.24211,0.18932,0.14781,0.07344,2.07773,2.45244,0.02444,0.000524762,0.000524762,0.000524762
83,2451.68,1.83442,2.05515,0.01516,0.23884,0.17041,0.14538,0.06899,2.12685,2.48619,0.02498,0.000523525,0.000523525,0.000523525
84,2481.14,1.85417,2.03774,0.01561,0.22035,0.18031,0.15007,0.07323,2.07308,2.44143,0.02454,0.000522288,0.000522288,0.000522288
85,2510.37,1.79725,1.99581,0.01497,0.19554,0.17795,0.13829,0.06791,2.07818,2.44496,0.02466,0.00052105,0.00052105,0.00052105
86,2539.52,1.81534,2.01909,0.01579,0.1958,0.18527,0.14614,0.06663,2.07606,2.49324,0.02461,0.000519812,0.000519812,0.000519812
87,2568.51,1.81929,1.99985,0.01544,0.24684,0.18062,0.1353,0.0599,2.15585,2.50262,0.02534,0.000518575,0.000518575,0.000518575
88,2597.73,1.84581,1.99629,0.01528,0.21057,0.1718,0.13862,0.06158,2.10899,2.50974,0.02516,0.000517338,0.000517338,0.000517338
89,2626,1.82648,1.98382,0.01511,0.17724,0.19103,0.1284,0.05599,2.09816,2.44472,0.02484,0.0005161,0.0005161,0.0005161
90,2655.61,1.8401,1.99974,0.01481,0.22987,0.18151,0.15867,0.07513,2.06175,2.4636,0.02452,0.000514862,0.000514862,0.000514862
91,2685.18,1.76512,1.93229,0.01528,0.20547,0.21021,0.14925,0.07251,2.09632,2.41166,0.02509,0.000513625,0.000513625,0.000513625
92,2714.14,1.76675,1.9575,0.01561,0.2118,0.2087,0.14069,0.06553,2.12436,2.44038,0.02569,0.000512388,0.000512388,0.000512388
93,2743.34,1.81521,1.96361,0.01497,0.19751,0.17796,0.14322,0.07038,2.11845,2.48215,0.02547,0.00051115,0.00051115,0.00051115
94,2772.66,1.8022,1.92018,0.01477,0.19642,0.21988,0.15541,0.07604,2.09366,2.4381,0.02469,0.000509913,0.000509913,0.000509913
95,2802.17,1.78487,1.87587,0.0145,0.23791,0.191,0.15384,0.07448,2.06966,2.48675,0.02445,0.000508675,0.000508675,0.000508675
96,2831.64,1.80105,1.91735,0.01488,0.19857,0.16496,0.1357,0.0692,2.09695,2.48709,0.02487,0.000507438,0.000507438,0.000507438
97,2859.68,1.77433,1.89889,0.01507,0.3138,0.15931,0.14904,0.07126,2.07025,2.45795,0.02424,0.0005062,0.0005062,0.0005062
98,2889.23,1.7798,1.88687,0.01438,0.22777,0.15417,0.13316,0.05953,2.093,2.52049,0.02458,0.000504963,0.000504963,0.000504963
99,2917.9,1.76862,1.8701,0.01449,0.20681,0.20903,0.14664,0.07147,2.06199,2.44122,0.02379,0.000503725,0.000503725,0.000503725
100,2946.86,1.79731,1.82723,0.01421,0.27925,0.1954,0.16889,0.08029,2.09021,2.46477,0.02473,0.000502487,0.000502487,0.000502487
101,2976.09,1.74976,1.80775,0.01486,0.22848,0.18887,0.13951,0.06397,2.09416,2.46547,0.02477,0.00050125,0.00050125,0.00050125
102,3005.4,1.78101,1.86487,0.0145,0.25377,0.19445,0.13805,0.0666,2.11221,2.55173,0.02496,0.000500013,0.000500013,0.000500013
