epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,13739.5,1.25619,1.54598,0.0176,0.37445,0.29945,0.26927,0.14912,1.69765,2.53174,0.03664,0.000300582,0.000300582,0.000300582
143,13818.7,1.21043,1.49723,0.01704,0.3612,0.30157,0.26691,0.14975,1.69141,2.52435,0.03639,0.000299756,0.000299756,0.000299756
144,13898.3,1.24769,1.52813,0.01732,0.37087,0.30697,0.26829,0.14874,1.71357,2.47832,0.0368,0.000298931,0.000298931,0.000298931
145,13977.6,1.22729,1.50065,0.01785,0.36144,0.29646,0.2647,0.14899,1.70215,2.57342,0.03666,0.000298105,0.000298105,0.000298105
146,14056.5,1.25977,1.54112,0.01762,0.33856,0.30058,0.25796,0.14213,1.70921,2.55352,0.03695,0.000297279,0.000297279,0.000297279
147,14136.4,1.21107,1.49792,0.01685,0.37331,0.30276,0.2705,0.15098,1.69763,2.49321,0.03637,0.000296454,0.000296454,0.000296454
148,14215.2,1.22346,1.46312,0.01664,0.38661,0.31008,0.28025,0.15709,1.70852,2.51089,0.03693,0.000295628,0.000295628,0.000295628
149,14294.9,1.2209,1.47822,0.01737,0.36005,0.2986,0.26818,0.14789,1.70845,2.52081,0.03668,0.000294802,0.000294802,0.000294802
150,14374.3,1.2019,1.45489,0.01717,0.38529,0.30568,0.27969,0.15706,1.68699,2.50184,0.03624,0.000293977,0.000293977,0.000293977
151,14453.9,1.19923,1.46674,0.01726,0.36746,0.30077,0.26719,0.14996,1.69862,2.54514,0.03644,0.000293151,0.000293151,0.000293151
152,14533.3,1.211,1.45036,0.01677,0.38274,0.30796,0.28388,0.15997,1.69507,2.45805,0.03633,0.000292325,0.000292325,0.000292325
153,14612.9,1.20529,1.46176,0.01769,0.37883,0.30708,0.2807,0.15647,1.7005,2.46604,0.03655,0.0002915,0.0002915,0.0002915
154,14692.8,1.20243,1.46063,0.01737,0.38899,0.29841,0.27861,0.15822,1.69146,2.49435,0.03635,0.000290674,0.000290674,0.000290674
