epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,10896.1,0.56487,0.44605,0.00732,0.70798,0.54517,0.61061,0.43922,1.19501,1.75919,0.0238,0.000303885,0.000303885,0.000303885
139,10974.2,0.54881,0.42941,0.00746,0.70224,0.54703,0.60617,0.43744,1.23069,1.89433,0.02519,0.000303059,0.000303059,0.000303059
140,11052.5,0.55775,0.42778,0.0072,0.73234,0.53393,0.60443,0.43481,1.21132,1.8599,0.02439,0.000302233,0.000302233,0.000302233
141,11130.5,0.55049,0.44837,0.00705,0.704,0.53826,0.60148,0.4339,1.21515,1.83521,0.02437,0.000301408,0.000301408,0.000301408
142,11209,0.55159,0.43622,0.00709,0.68609,0.54744,0.59448,0.42385,1.21072,1.80102,0.02428,0.000300582,0.000300582,0.000300582
143,11287,0.55748,0.41771,0.00731,0.71242,0.55062,0.61149,0.44197,1.21778,1.81987,0.02448,0.000299756,0.000299756,0.000299756
144,11365.3,0.57033,0.44872,0.00732,0.70788,0.53907,0.60564,0.43724,1.22945,1.90694,0.02495,0.000298931,0.000298931,0.000298931
145,11443.3,0.54692,0.4079,0.00751,0.68484,0.54309,0.59313,0.4249,1.23345,1.87056,0.02512,0.000298105,0.000298105,0.000298105
146,11521.6,0.57056,0.45005,0.00755,0.70272,0.54181,0.60157,0.43476,1.22893,1.86239,0.02481,0.000297279,0.000297279,0.000297279
147,11599.7,0.55161,0.42326,0.00734,0.69966,0.54317,0.6049,0.43546,1.2118,1.80741,0.02451,0.000296454,0.000296454,0.000296454
148,11677.9,0.54188,0.41568,0.00696,0.70135,0.54236,0.6015,0.43527,1.21543,1.84296,0.02449,0.000295628,0.000295628,0.000295628
149,11756,0.54718,0.441,0.0072,0.72672,0.55348,0.6194,0.44505,1.20207,1.77279,0.024,0.000294802,0.000294802,0.000294802
150,11834.4,0.53238,0.41846,0.00706,0.71492,0.54361,0.61001,0.43979,1.2133,1.84776,0.02445,0.000293977,0.000293977,0.000293977
151,11912.7,0.53909,0.41434,0.00743,0.70856,0.53755,0.60103,0.43636,1.21628,1.91315,0.02453,0.000293151,0.000293151,0.000293151
152,11990.8,0.54799,0.39782,0.00721,0.7072,0.53859,0.60045,0.43472,1.24256,1.91441,0.02531,0.000292325,0.000292325,0.000292325
153,12069,0.54937,0.42652,0.00758,0.69871,0.53455,0.59334,0.42674,1.2459,1.91377,0.02534,0.0002915,0.0002915,0.0002915
154,12147.1,0.54587,0.42214,0.00739,0.73327,0.53542,0.61284,0.44414,1.21178,1.82167,0.02436,0.000290674,0.000290674,0.000290674
155,12225.6,0.53758,0.40964,0.00694,0.73811,0.5333,0.60841,0.43699,1.22556,1.8131,0.02467,0.000289848,0.000289848,0.000289848
156,12303.7,0.52954,0.40113,0.00724,0.69606,0.54646,0.61014,0.43441,1.22335,1.82937,0.02465,0.000289023,0.000289023,0.000289023
157,12381.8,0.52797,0.40318,0.00697,0.72529,0.53449,0.60134,0.43318,1.23434,1.84007,0.02499,0.000288197,0.000288197,0.000288197
158,12460,0.52143,0.39376,0.00697,0.70037,0.53926,0.59994,0.43357,1.22482,1.88391,0.02481,0.000287371,0.000287371,0.000287371
159,12538.4,0.51816,0.39898,0.00671,0.68584,0.53652,0.59351,0.43084,1.23265,1.90774,0.02504,0.000286546,0.000286546,0.000286546
160,12616.5,0.53522,0.4014,0.00703,0.68709,0.53519,0.59541,0.43214,1.22653,1.91101,0.02491,0.00028572,0.00028572,0.00028572
161,12694.7,0.52022,0.40033,0.00714,0.70778,0.54259,0.60452,0.43528,1.21931,1.84755,0.02458,0.000284894,0.000284894,0.000284894
162,12772.7,0.52912,0.41749,0.0069,0.71534,0.54832,0.61003,0.44047,1.2171,1.81522,0.02455,0.000284069,0.000284069,0.000284069
163,12850.7,0.50779,0.38623,0.00666,0.71541,0.54048,0.60845,0.43964,1.22839,1.88447,0.02484,0.000283243,0.000283243,0.000283243
164,12929,0.51317,0.39367,0.00661,0.7048,0.5368,0.60059,0.43106,1.24287,1.93842,0.02541,0.000282417,0.000282417,0.000282417
165,13007.1,0.51067,0.39311,0.00671,0.70749,0.53497,0.5986,0.43116,1.24345,1.96873,0.02559,0.000281592,0.000281592,0.000281592
166,13085.2,0.53738,0.40876,0.00739,0.68808,0.52899,0.59129,0.42109,1.25649,1.95212,0.02597,0.000280766,0.000280766,0.000280766
167,13163.4,0.51355,0.38684,0.00698,0.71755,0.54951,0.62054,0.44654,1.22303,1.77202,0.02457,0.00027994,0.00027994,0.00027994
168,13241.5,0.51336,0.39094,0.00668,0.71033,0.54831,0.61362,0.43689,1.22955,1.84152,0.02468,0.000279115,0.000279115,0.000279115
169,13319.8,0.51431,0.39277,0.00677,0.70212,0.55083,0.61115,0.44336,1.21631,1.83298,0.02448,0.000278289,0.000278289,0.000278289
170,13398,0.51001,0.39245,0.00643,0.7245,0.52359,0.59678,0.43506,1.23244,1.93647,0.02502,0.000277463,0.000277463,0.000277463
171,13476.2,0.50504,0.38168,0.00639,0.73345,0.54527,0.61767,0.44828,1.20722,1.78443,0.02403,0.000276638,0.000276638,0.000276638
172,13554.3,0.4941,0.37103,0.00665,0.71279,0.53286,0.60406,0.43953,1.22978,1.90869,0.02506,0.000275812,0.000275812,0.000275812
173,13632.5,0.52513,0.38189,0.00689,0.71393,0.55245,0.61078,0.43985,1.21554,1.78905,0.02452,0.000274986,0.000274986,0.000274986
174,13710.7,0.492,0.36017,0.00652,0.73084,0.52825,0.60745,0.43896,1.22387,1.85992,0.02451,0.000274161,0.000274161,0.000274161
175,13788.5,0.50816,0.38515,0.00654,0.69768,0.54503,0.60278,0.431,1.21921,1.84447,0.02465,0.000273335,0.000273335,0.000273335
176,13866.7,0.48606,0.36885,0.00651,0.69589,0.54977,0.6064,0.43789,1.20765,1.85146,0.02411,0.000272509,0.000272509,0.000272509
177,13945.1,0.51759,0.39559,0.00676,0.70746,0.53796,0.59931,0.42823,1.22608,1.90413,0.02452,0.000271684,0.000271684,0.000271684
178,14023,0.51239,0.36796,0.0066,0.71073,0.54094,0.60382,0.43204,1.23026,1.88276,0.02496,0.000270858,0.000270858,0.000270858
179,14101.3,0.48602,0.37941,0.00623,0.71768,0.5238,0.59849,0.43302,1.23013,1.92472,0.02478,0.000270033,0.000270033,0.000270033
180,14179.3,0.50583,0.3751,0.00683,0.71044,0.52848,0.5975,0.43351,1.23373,1.97271,0.02504,0.000269207,0.000269207,0.000269207
