epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
167,4847.43,1.18917,0.95492,0.00819,0.51046,0.37928,0.40937,0.25079,1.56505,1.81989,0.01635,0.000419575,0.000419575,0.000419575
168,4875.83,1.17874,0.94427,0.00828,0.48986,0.40021,0.40883,0.24838,1.55577,1.81642,0.01608,0.000418337,0.000418337,0.000418337
169,4905.26,1.18231,0.95806,0.00836,0.51124,0.41021,0.40771,0.25104,1.56821,1.84266,0.01633,0.0004171,0.0004171,0.0004171
170,4933.95,1.19577,0.95737,0.00845,0.40326,0.42543,0.39802,0.24468,1.56152,1.83525,0.01623,0.000415862,0.000415862,0.000415862
171,4962.74,1.13857,0.91055,0.0078,0.45249,0.44005,0.41084,0.25184,1.545,1.80916,0.0159,0.000414625,0.000414625,0.000414625
172,4992.38,1.16396,0.91591,0.00806,0.45564,0.43493,0.40149,0.24111,1.57855,1.86353,0.01649,0.000413387,0.000413387,0.000413387
173,5020.76,1.16297,0.91676,0.00841,0.44231,0.46414,0.41154,0.25365,1.55567,1.8325,0.01613,0.00041215,0.00041215,0.00041215
174,5050.6,1.15455,0.95188,0.00801,0.46811,0.40588,0.40616,0.2491,1.56095,1.87027,0.01625,0.000410913,0.000410913,0.000410913
175,5078.79,1.13945,0.90527,0.0078,0.48269,0.39287,0.40448,0.24691,1.55704,1.85071,0.01621,0.000409675,0.000409675,0.000409675
176,5108.42,1.17317,0.93798,0.0085,0.42329,0.40032,0.40076,0.2478,1.56281,1.8958,0.0163,0.000408438,0.000408438,0.000408438
177,5133.58,1.1547,0.93157,0.00829,0.47496,0.43442,0.41688,0.25097,1.55836,1.85327,0.0161,0.0004072,0.0004072,0.0004072
178,5162.73,1.15533,0.89525,0.00766,0.56875,0.4072,0.41337,0.25523,1.5545,1.83161,0.01609,0.000405963,0.000405963,0.000405963
179,5191.97,1.13605,0.91258,0.00826,0.47787,0.42221,0.40549,0.24726,1.56459,1.85584,0.01621,0.000404725,0.000404725,0.000404725
