epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,17959.3,1.3732,2.02786,0.02015,0.28193,0.245,0.19276,0.10644,1.6965,2.6572,0.0362,0.000316269,0.000316269,0.000316269
124,18104.7,1.37416,1.99335,0.02049,0.27774,0.26284,0.20102,0.11034,1.66842,2.61957,0.03563,0.000315444,0.000315444,0.000315444
125,18250,1.35289,1.99769,0.01912,0.27863,0.25513,0.19594,0.10678,1.68342,2.65399,0.0359,0.000314618,0.000314618,0.000314618
126,18395.7,1.38735,2.03625,0.02002,0.28163,0.24779,0.19469,0.10643,1.68386,2.6566,0.03604,0.000313792,0.000313792,0.000313792
127,18540.8,1.36446,1.97725,0.01921,0.27497,0.24746,0.19776,0.10994,1.67194,2.64677,0.03556,0.000312967,0.000312967,0.000312967
128,18686.2,1.3579,1.93843,0.01925,0.29721,0.25672,0.20339,0.11167,1.68144,2.65481,0.03568,0.000312141,0.000312141,0.000312141
129,18831.9,1.37075,1.97453,0.02036,0.29055,0.26026,0.20141,0.11045,1.68837,2.63904,0.03587,0.000311316,0.000311316,0.000311316
130,18977,1.37704,1.98775,0.01977,0.28202,0.25359,0.19994,0.1086,1.6934,2.66533,0.0361,0.00031049,0.00031049,0.00031049
131,19122.5,1.3384,1.92933,0.01945,0.28209,0.25134,0.19928,0.11167,1.67477,2.6682,0.03546,0.000309664,0.000309664,0.000309664
132,19268,1.33266,1.94561,0.01894,0.28896,0.25677,0.20298,0.11213,1.68248,2.65369,0.03596,0.000308839,0.000308839,0.000308839
133,19413.3,1.32488,1.91842,0.01953,0.28692,0.25002,0.19851,0.10668,1.68574,2.66807,0.03587,0.000308013,0.000308013,0.000308013
134,19558.9,1.32736,1.93126,0.01907,0.2837,0.26118,0.20264,0.11149,1.68501,2.65151,0.03601,0.000307187,0.000307187,0.000307187
135,19704.1,1.33485,1.91877,0.01881,0.29507,0.24925,0.20267,0.11295,1.67124,2.66175,0.03548,0.000306362,0.000306362,0.000306362
136,19849.7,1.32743,1.89592,0.0192,0.28805,0.26051,0.20291,0.1113,1.67709,2.66431,0.03579,0.000305536,0.000305536,0.000305536
137,19995.1,1.33105,1.89784,0.01932,0.28851,0.25195,0.20295,0.11117,1.6656,2.66186,0.03554,0.00030471,0.00030471,0.00030471
138,20140.5,1.33489,1.88817,0.01879,0.27919,0.25926,0.20229,0.11291,1.67447,2.6263,0.03565,0.000303885,0.000303885,0.000303885
139,20285.8,1.33459,1.89254,0.0192,0.2871,0.26157,0.20294,0.11029,1.69679,2.63835,0.0362,0.000303059,0.000303059,0.000303059
140,20431.4,1.35878,1.89423,0.0189,0.30043,0.25482,0.2058,0.11573,1.66584,2.63691,0.03534,0.000302233,0.000302233,0.000302233
141,20577.2,1.32478,1.8854,0.019,0.29758,0.25868,0.20805,0.11667,1.67139,2.62891,0.03547,0.000301408,0.000301408,0.000301408
